wallet,name,score,pass,fail_reasons,trades_n,episodes_n,closed_n,open_n,history_days,days_since_last,roi_copy,roi_trimmed,t_stat,winrate,roi_hold,roi_wallet,roi_half1,roi_half2,roi_last30,max_dd_stakes,conc_p95,conc_max,median_hold_h,both_sides_share,snipe_share,live_share,median_volume,share_entry_ge90,share_entry_lt10,profit_share_ge90,profit_share_lt10,profit_share_top1,short_crypto_share,edge_all,exit_value_add,size_signal,trades_truncated,top_category,top_segments,approved_segments
0x641d3d750e82082fc70d2919d71264bf7c652449,,-0.0007,False,t<2.0;concurrency_p95>8;both_sides;drawdown;unstable_halves;history<90d,2585,1285,1272,13,25.9,0.0,0.0015,-0.0711,0.06,0.551,0.0055,-0.0058,-0.0016,0.0045,0.1447,22.69,41.0,51,2.47,0.103,0.0,0.615,199401,0.071,0.012,0.008,0.0,0.044,0.0,0.0113,-0.0115,-0.0123,False,Sports,"Sports / Baseball / price=0.10-0.30 (n=29, roi=+0.55) | Sports / Baseball / live (n=169, roi=+0.17) | Sports / Baseball / type=spreads (n=53, roi=+0.29)","Sports / Baseball / live (n=169, roi=+0.17) | Sports / Baseball / type=spreads (n=53, roi=+0.29)"
0x5cf8a13aed7d6c1a8f8d1df4a6cc9d1709261586,,-0.0007,False,t<2.0;concurrency_p95>8;drawdown;unstable_halves,1315,802,792,10,100.7,0.1,0.003,-0.0458,0.09,0.521,0.0012,0.0026,-0.0171,0.023,-0.1441,34.45,13.0,18,4.73,0.008,0.0,0.398,266072,0.003,0.006,0.0,0.0,0.016,0.009,-0.0045,0.0036,-0.0074,False,Sports,"Sports / price=0.30-0.50 (n=100, roi=+0.11) | Esports / Esports / type=moneyline (n=82, roi=+0.09) | Esports / price=0.30-0.50 (n=56, roi=+0.11)",
0x4a091a866a9a0d226c4bde1bb9dc5290aea9f868,retr0127,-0.0007,False,t<2.0,217,125,125,0,307.3,0.4,0.044,-0.0029,0.72,0.712,-0.0216,0.0352,0.0822,0.0063,0.0288,4.24,3.0,4,1.95,0.016,0.0,0.828,1001034,0.224,0.008,0.072,0.0,0.076,0.0,-0.0291,0.1279,-0.1713,False,Sports,"Sports / price=0.30-0.50 (n=16, roi=+0.22) | Sports (n=119, roi=+0.06) | Sports / Soccer (n=75, roi=+0.07)",
0xc1a279a0b59e29636efe1276ff6dc4e5c57d195b,iu88,-0.0007,False,t<2.0;concurrency_p95>8;drawdown,246,227,224,3,825.2,0.0,0.0703,-0.0017,1.27,0.728,0.0604,0.0676,0.1314,0.0092,0.0599,10.03,12.0,18,17.08,0.0,0.0,0.224,220212,0.152,0.009,0.053,0.0,0.113,0.004,0.0394,0.2023,0.0314,False,Sports,"Sports / Soccer / price=0.10-0.30 (n=12, roi=+0.41) | Sports / Soccer / pre (n=27, roi=+0.27) | Sports / Soccer (n=31, roi=+0.25)",
0xcaf2c1efb346999ed59040592cd54eaf6cdf7761,run-aleks-run,-0.0007,False,t<2.0;concurrency_p95>8;drawdown;unstable_halves;history<90d,1866,1657,1626,31,57.5,0.1,0.0012,-0.1063,0.04,0.496,0.0017,0.0017,0.0557,-0.0532,0.0916,90.08,93.0,116,2.49,0.034,0.0,0.828,61180,0.018,0.022,0.001,0.019,0.019,0.082,0.0048,-0.0069,0.0581,False,Sports,"Sports / Soccer / UEFA Champions League 2025 (n=48, roi=+0.27) | Sports / price=0.30-0.50 (n=380, roi=+0.09) | Sports / Soccer / price=0.30-0.50 (n=157, roi=+0.14)","Sports / Soccer / UEFA Champions League 2025 (n=48, roi=+0.27)"
0x6fec36f1934f07f2c32bb7c3f065b5c169e4d1a7,0x4a379A16C2B431e0189B9E9B865B25F20C5Ef006-1769047148982,-0.0007,False,t<2.0;concurrency_p95>8;drawdown;unstable_halves,1408,1061,1051,10,125.9,0.0,0.0025,-0.0543,0.08,0.521,0.0041,0.0017,-0.0053,0.0102,-0.143,28.5,12.0,20,3.13,0.005,0.001,0.694,481427,0.01,0.001,0.006,0.0,0.009,0.049,0.0072,-0.0068,0.0696,False,Esports,"Esports / Esports / type=map_handicap (n=52, roi=+0.23) | Esports / price=0.30-0.50 (n=309, roi=+0.06) | Esports / Esports / price=0.30-0.50 (n=309, roi=+0.06)","Esports / Esports / type=map_handicap (n=52, roi=+0.23)"
0xa56e218020f80f997c43ce0bea1423d3fb5a1c76,wi888,-0.0007,False,t<2.0;concurrency_p95>8;drawdown;unstable_halves;history<90d,1991,729,707,22,52.4,0.2,0.0032,-0.0374,0.12,0.72,0.0028,-0.0238,0.0559,-0.0494,-0.1842,22.61,31.0,36,3.16,0.043,0.0,0.806,138606,0.264,0.018,0.084,0.001,0.023,0.035,-0.0017,0.0012,0.0468,False,Esports,"Esports / price=0.10-0.30 (n=17, roi=+0.19) | Esports / Esports / price=0.10-0.30 (n=17, roi=+0.19) | Esports / price=0.30-0.50 (n=46, roi=+0.11)",
0x701c7da18d0847ccd269a5fd988cb78fe9b0ce2c,0x701C7Da18d0847CCD269A5FD988cb78Fe9B0Ce2c-1768571811901,-0.0008,False,t<2.0;concurrency_p95>8;unstable_halves,136,94,90,4,221.1,0.3,0.0056,-0.084,0.06,0.756,0.035,-0.0136,-0.0458,0.057,0.0544,5.67,9.0,9,1.36,0.056,0.011,0.987,383126,0.4,0.144,0.329,0.005,0.052,0.022,0.0476,-0.2208,0.1421,False,Sports,"Sports / Soccer / type=moneyline (n=14, roi=+0.23) | Sports / Soccer / live (n=13, roi=+0.24) | Sports / price=0.10-0.30 (n=6, roi=+0.25)",
0xfbe49f06348d605b47ec2d681569f479c8c8f12f,Plfr89,-0.0008,False,t<2.0;concurrency_p95>8;drawdown;unstable_halves,9253,6344,6136,207,258.0,0.1,0.0013,-0.046,0.1,0.555,-0.0012,0.0012,-0.0076,0.0101,0.046,104.2,212.0,253,15.54,0.012,0.001,0.012,49430,0.021,0.008,0.003,0.0,0.003,0.023,0.0059,0.0059,0.0481,False,Sports,"Sports / Soccer / type=totals (n=60, roi=+0.30) | Sports / Basketball / price=0.30-0.50 (n=399, roi=+0.08) | Sports / Tennis / type=tennis_set_handicap (n=318, roi=+0.08)","Sports / Soccer / type=totals (n=60, roi=+0.30)"
0xf2014273e38d7287ffa73a16179bb1a43483b77c,ZKS022,-0.0008,False,t<2.0,636,291,288,3,236.7,0.3,0.1023,-0.0014,1.76,0.493,-0.028,0.08,0.0831,0.1216,-0.0439,4.99,6.0,7,29.19,0.063,0.0,0.931,313850,0.108,0.01,0.049,0.015,0.031,0.003,-0.0044,0.1538,-0.1256,False,Sports,"Sports / price=0.10-0.30 (n=61, roi=+0.21) | Sports / Other sport / price=0.10-0.30 (n=61, roi=+0.21) | Sports (n=188, roi=+0.09)",
0xdc87b19600813a4cadc51bf2761aebf87d18ea3b,fydi,-0.0009,False,t<2.0;drawdown;unstable_halves,1015,412,408,4,322.9,0.2,0.0023,-0.2606,0.02,0.564,-0.002,0.0035,0.0625,-0.0579,-0.0132,46.95,8.0,13,5.66,0.025,0.002,0.284,100202,0.279,0.127,0.017,0.057,0.099,0.0,-0.0148,0.0765,0.0408,False,Sports,"Sports / Tennis / price=0.00-0.10 (n=28, roi=+0.47) | Sports / Tennis / pre (n=160, roi=+0.19) | Sports / price=0.00-0.10 (n=48, roi=+0.30)",
0xc97f5c2b3a80fa6ba1e77c7aa4ff08985a7eb5e5,algobot.03.03,-0.0009,False,t<2.0;concurrency_p95>8;both_sides;drawdown;unstable_halves,1220,1051,1044,6,135.8,0.0,0.0023,-0.0797,0.07,0.482,0.0025,0.0031,-0.0002,0.0048,0.07,26.84,40.0,53,2.07,0.173,0.0,0.986,57772,0.0,0.0,0.0,0.0,0.015,0.0,0.0109,-0.0017,0.0332,False,Sports,"Esports / Esports / League of Legends (n=63, roi=+0.26) | Esports (n=179, roi=+0.12) | Esports / Esports (n=179, roi=+0.12)","Esports / Esports / League of Legends (n=63, roi=+0.26) | Esports / price=0.50-0.70 (n=80, roi=+0.16) | Esports / Esports / price=0.50-0.70 (n=80, roi=+0.16)"
0xe80fea4327b338acbf2569f9b4ff23f4c5d4b81b,lorekeeper51799,-0.001,False,t<2.0;concurrency_p95>8;drawdown,1321,720,712,8,199.2,0.3,0.0134,-0.0057,0.52,0.649,0.0137,0.0068,0.0003,0.0266,-0.0408,14.51,10.0,14,3.43,0.029,0.0,0.584,557067,0.055,0.008,0.026,0.0,0.017,0.0,0.0129,0.0005,0.0258,False,Sports,"Sports / Soccer (n=163, roi=+0.10) | Sports / Soccer / type=moneyline (n=114, roi=+0.12) | Sports / Soccer / pre (n=73, roi=+0.13)","Sports / Soccer (n=163, roi=+0.10) | Sports / Soccer / type=moneyline (n=114, roi=+0.12) | Sports / Soccer / pre (n=73, roi=+0.13) | Sports / price=0.70-0.90 (n=295, roi=+0.06) | Sports / Soccer / FIFA World Cup (n=31, roi=+0.15) | Sports / Tennis / price=0.70-0.90 (n=113, roi=+0.08)"
0x234c96d402d7cfb7914724017b6f458e517a90db,,-0.001,False,t<2.0;concurrency_p95>8;low_liquidity;drawdown;unstable_halves,2432,2337,2331,6,183.7,0.2,0.001,-0.1932,0.03,0.393,0.001,0.003,-0.0388,0.0408,-0.2385,111.52,66.0,82,31.73,0.0,0.0,0.0,11369,0.0,0.045,0.0,0.02,0.016,0.252,0.0015,,0.0008,False,Sports,"Sports / Other sport / Houston Daily Weather (n=69, roi=+0.72) | Sports / Other sport / Cape Town Daily Weather (n=91, roi=+0.36) | Sports / Other sport / Madrid Daily Weather (n=104, roi=+0.26)","Sports / Other sport / Houston Daily Weather (n=69, roi=+0.72)"
0x466658e9a04e4586fb0ea46abf0a2fd8902f3a55,imjax,-0.0012,False,t<2.0;concurrency_p95>8;drawdown;unstable_halves,10500,7664,7633,30,171.7,0.1,0.0009,-0.1042,0.07,0.519,0.0012,-0.0049,0.005,-0.0032,0.2828,77.61,74.0,122,3.04,0.081,0.0,0.705,122817,0.013,0.013,0.002,0.013,0.013,0.0,0.0028,-0.0164,0.0407,True,Sports,"Sports / Soccer / live (n=1355, roi=+0.08) | Sports / Soccer / type=totals (n=697, roi=+0.10) | Sports / Soccer / price=0.30-0.50 (n=622, roi=+0.09)","Sports / Soccer / live (n=1355, roi=+0.08) | Sports / Soccer / UEFA Europa League 2025 (n=97, roi=+0.18) | Sports / Soccer / Copa Sudamericana 2025 (n=59, roi=+0.18)"
0x118a5c737543d550d10991f6c9c7c029e190457e,joshybravo963,-0.0012,False,t<2.0;concurrency_p95>8;drawdown;unstable_halves,2060,1222,1191,31,175.9,0.0,0.0038,-0.0454,0.16,0.64,-0.015,-0.0209,0.0178,-0.0102,-0.1259,20.23,40.0,53,4.4,0.03,0.004,0.468,216573,0.218,0.014,0.227,0.0,0.102,0.041,-0.0034,0.0523,0.0286,False,Sports,"Sports / Basketball / price=0.30-0.50 (n=9, roi=+0.33) | Crypto (n=50, roi=+0.12) | Sports / price=0.30-0.50 (n=170, roi=+0.06)",
0x2465e0eb9743a7156575ccc65aad331359185d84,updowduke,-0.0013,False,roi_copy<=0;t<2.0;concurrency_p95>8;drawdown;unstable_halves,3112,1967,1952,13,147.1,0.0,-0.0149,0.0058,-1.32,0.673,-0.0132,-0.0146,0.0044,-0.0342,0.0675,40.98,13.0,20,2.07,0.009,0.0,0.975,430685,0.001,0.002,0.0,0.004,0.04,0.001,-0.0104,-0.0013,-0.025,False,Sports,"Sports / Tennis (n=78, roi=+0.08) | Sports / Tennis / League of Legends (n=78, roi=+0.08) | Sports / Tennis / type=moneyline (n=78, roi=+0.08)",
0x7af0515790acddb3cf7b9adb0f809d43efdf509d,lolpredict,-0.0013,False,t<2.0;concurrency_p95>8;drawdown,546,303,294,9,330.6,0.1,0.0391,-0.005,0.76,0.663,0.052,0.0386,0.049,0.0292,0.0779,11.86,9.0,13,12.94,0.02,0.0,0.262,947071,0.024,0.003,0.005,0.0,0.127,0.0,0.0181,-0.0341,-0.1166,False,Esports,"Esports / Esports / live (n=67, roi=+0.17) | Esports / Esports / type=child_moneyline (n=36, roi=+0.21) | Esports / price=0.10-0.30 (n=3, roi=+0.47)",
0x05c5a55c0eed25f98a846f9b5a1875a99d358181,Flipso007,-0.0013,False,t<2.0;concurrency_p95>8;both_sides;drawdown;unstable_halves,3408,2573,2474,98,166.7,0.1,0.0167,-0.0074,1.03,0.54,0.0252,0.0157,-0.0038,0.0371,0.26,37.47,92.0,100,6.19,0.105,0.0,0.13,317959,0.002,0.001,0.0,0.0,0.012,0.0,0.0101,-0.0311,-0.0669,False,Sports,"Sports / price=0.30-0.50 (n=560, roi=+0.07) | Sports / Tennis / price=0.30-0.50 (n=370, roi=+0.09) | Esports / price=0.50-0.70 (n=110, roi=+0.10)","Esports / Esports / Counter Strike (n=39, roi=+0.17)"
0xe5d2734d9059fe85a63c1936d3599f70669cef4d,Jani-new03,-0.0013,False,t<2.0;concurrency_p95>8;entries>=0.90;unstable_halves,458,212,200,12,238.9,0.2,0.0131,-0.0255,0.3,0.76,-0.0101,0.0131,0.0447,-0.0186,-0.0738,9.16,17.0,19,12.87,0.01,0.005,0.857,51141,0.805,0.04,0.322,0.012,0.222,0.01,-0.01,0.0843,-0.0249,False,Sports,"Sports / Other sport / live (n=82, roi=+0.09) | Sports / Other sport (n=85, roi=+0.08) | Sports / Other sport / type=binary (n=85, roi=+0.08)",
0xafc0789fac261e60ab4c1a8d119ed15c254034b2,0xAFC0789FAc261E60aB4c1a8D119eD15c254034B2-1784054800402,-0.0013,False,t<2.0;concurrency_p95>8;drawdown;unstable_halves;history<90d,1842,1081,1071,10,70.5,0.1,0.0059,-0.0377,0.2,0.556,0.0208,0.0033,0.0377,-0.0258,0.1997,34.67,14.0,23,1.7,0.032,0.022,0.833,62941,0.078,0.002,0.007,0.0,0.026,0.373,0.0138,-0.1256,0.1306,False,Crypto,"Esports / Esports / Dota 2 (n=164, roi=+0.16) | Esports / price=0.50-0.70 (n=204, roi=+0.11) | Esports / Esports / price=0.50-0.70 (n=204, roi=+0.11)","Esports / Esports / Dota 2 (n=164, roi=+0.16) | Esports / price=0.50-0.70 (n=204, roi=+0.11) | Esports / Esports / price=0.50-0.70 (n=204, roi=+0.11)"
0x69f42f6a16a4fa55c1770a066897257bb57cc6ee,masadesuwa96,-0.0014,False,t<2.0;concurrency_p95>8;hold<1h;both_sides;drawdown;unstable_halves,10074,2875,2819,56,99.6,0.1,0.0026,-0.0451,0.18,0.602,0.0013,-0.0468,0.0211,-0.016,-0.1146,74.78,122.0,145,0.28,0.18,0.017,0.717,81235,0.109,0.013,0.026,0.007,0.02,0.458,0.0003,0.0044,0.1454,False,Crypto,"Crypto / Up/Down short / BTC Up or Down 5m (n=741, roi=+0.06) | Crypto (n=1366, roi=+0.04) | Sports / Other sport / price=0.00-0.10 (n=5, roi=+0.72)","Crypto (n=1366, roi=+0.04)"
0x3452edc42fd02ddb3f25644d47e9e1cc02f71ba0,0xzaky,-0.0014,False,t<2.0;concurrency_p95>8;drawdown;history<90d,2437,1155,1000,155,76.9,0.2,0.0516,-0.0023,1.89,0.6,-0.0164,0.0415,0.0236,0.0796,0.1029,47.3,137.0,155,2.59,0.049,0.0,0.596,427234,0.022,0.014,0.004,0.0,0.036,0.0,0.006,0.0078,0.0238,False,Sports,"Other (n=89, roi=+0.58) | Other / ? (n=89, roi=+0.58) | Other / ? / ? (n=89, roi=+0.58)","Other (n=89, roi=+0.58) | Other / ? (n=89, roi=+0.58) | Other / ? / ? (n=89, roi=+0.58) | Other / ? / type=binary (n=89, roi=+0.58) | Other / price=0.30-0.50 (n=34, roi=+0.54) | Other / ? / price=0.30-0.50 (n=34, roi=+0.54)"
0x6cb3624ca94bac95de48d076b0caf43a82f00a1f,rei1995,-0.0014,False,t<2.0;low_liquidity;top1_concentration;unstable_halves,94,55,54,1,166.0,0.1,0.0174,-0.0647,0.13,0.574,-0.0349,0.0098,-0.0518,0.0865,0.1111,4.29,7.0,9,12.53,0.0,0.0,0.522,14571,0.056,0.056,0.026,0.0,0.258,0.037,0.0363,0.1884,0.2374,False,Sports,"Sports / Other sport / Chengdu Daily Weather (n=9, roi=+0.12) | Sports / Other sport / price=0.50-0.70 (n=9, roi=+0.11) | Sports / Other sport / Beijing Daily Weather (n=17, roi=+0.08)",
0x012d83ceb6b39b7431284d6dde0be72350019db6,0x012D83ceB6B39b7431284d6DDe0BE72350019dB6-1766507110243,-0.0015,False,roi_copy<=0;t<2.0;concurrency_p95>8;drawdown;unstable_halves,10500,3221,3196,25,169.7,0.1,-0.0079,0.0084,-1.04,0.727,-0.0011,0.0171,-0.0071,-0.0087,-0.071,44.87,28.0,37,5.31,0.017,0.051,0.142,78794,0.241,0.002,0.066,0.0,0.007,0.225,0.0014,-0.0104,-0.044,True,Sports,"Crypto / price=0.50-0.70 (n=54, roi=+0.10) | Crypto / Up/Down short / price=0.50-0.70 (n=54, roi=+0.10) | Sports / Soccer / pre (n=429, roi=+0.03)","Crypto / price=0.50-0.70 (n=54, roi=+0.10)"
0x89f166c767ed8b59c7309fd8268862a65eec52e4,,-0.0015,False,roi_copy<=0;t<2.0;concurrency_p95>8;low_liquidity;entries>=0.90;drawdown;unstable_halves,2785,2624,2609,15,189.4,0.0,-0.0025,0.0258,-0.36,0.89,-0.0024,-0.0028,-0.0066,0.0016,0.0397,17.51,61.0,78,32.98,0.002,0.0,0.368,7637,0.695,0.0,0.319,0.0,0.008,0.0,0.0005,-0.0133,0.0128,False,Sports,"Sports / Other sport / Chongqing Daily Weather (n=55, roi=+0.08) | Sports / Other sport / Seoul Daily Weather (n=54, roi=+0.07) | Sports / Other sport / Istanbul Daily Weather (n=12, roi=+0.11)","Sports / Other sport / Chongqing Daily Weather (n=55, roi=+0.08) | Sports / Other sport / Seoul Daily Weather (n=54, roi=+0.07) | Sports / Other sport / Helsinki Daily Weather (n=59, roi=+0.04)"
0xed107b29e52761827e3d0818eb1bb991061a15ed,alkh177,-0.0015,False,t<2.0;hold<1h;both_sides;drawdown,2763,1020,1019,1,228.7,0.0,0.0287,-0.0038,1.18,0.555,0.0221,0.0195,0.0112,0.0461,-0.0773,19.56,5.0,7,0.83,0.255,0.0,0.981,439555,0.014,0.002,0.005,0.0,0.032,0.0,0.0176,0.0086,0.0632,False,Esports,"Sports (n=62, roi=+0.17) | Sports / Soccer (n=62, roi=+0.17) | Sports / Soccer / type=moneyline (n=49, roi=+0.14)","Sports / Soccer / type=moneyline (n=49, roi=+0.14)"
0x37e944c698f533d3144d1175f3e846dcafb9eede,GaoJin-GamblingGod,-0.0015,segment,segment_only:t<2.0;segment_only:drawdown,557,308,308,0,96.4,0.1,0.0785,-0.0039,1.18,0.529,0.0929,0.0693,0.1121,0.045,0.1134,15.22,4.0,8,2.57,0.02,0.0,0.815,636343,0.006,0.006,0.001,0.0,0.061,0.0,0.0408,-0.1,-0.075,False,Esports,"Sports / Soccer / FIFA World Cup (n=76, roi=+0.21) | Esports / Esports / type=child_moneyline (n=82, roi=+0.14) | Esports / Esports / League of Legends (n=104, roi=+0.12)","Sports / Soccer / FIFA World Cup (n=76, roi=+0.21)"
0x7d9f444672b7ea247a1fcb5907c013c2178ef34b,79rbhm1j966b,-0.0015,False,t<2.0;concurrency_p95>8;low_liquidity;drawdown,5257,667,654,13,203.4,0.1,0.0232,-0.0053,0.84,0.68,0.0337,0.0244,0.0319,0.0145,-0.1392,18.67,19.0,21,18.53,0.011,0.005,0.295,18725,0.093,0.014,0.011,0.0,0.037,0.393,0.0313,-0.033,-0.052,False,Sports,"Crypto / price=0.50-0.70 (n=90, roi=+0.10) | Crypto / Up/Down short / price=0.50-0.70 (n=90, roi=+0.10) | Sports / price=0.70-0.90 (n=186, roi=+0.07)","Crypto / price=0.50-0.70 (n=90, roi=+0.10) | Sports / price=0.70-0.90 (n=186, roi=+0.07) | Sports / Other sport / price=0.70-0.90 (n=184, roi=+0.07)"
0xc5dbdeb9d7b057e9bcc0fa874940ea5cd529b42d,JN7-236,-0.0015,False,roi_copy<=0;t<2.0;concurrency_p95>8;sniping;entries>=0.90;drawdown;unstable_halves,5526,3112,3107,5,658.6,0.1,-0.0061,0.0125,-0.71,0.885,-0.0064,-0.0185,-0.0115,-0.0006,0.0273,29.83,10.0,18,2.87,0.017,0.129,0.858,132472,0.653,0.001,0.3,0.0,0.109,0.191,-0.0079,0.0008,0.0178,False,Sports,"Esports / Esports / Valorant (n=49, roi=+0.24) | Esports / Esports / type=moneyline (n=321, roi=+0.06) | Esports / price=0.00-0.10 (n=1, roi=+0.82)","Sports / Basketball / pre (n=66, roi=+0.06) | Sports / Hockey / price=0.70-0.90 (n=32, roi=+0.08)"
0x14cf56ed9148256684bea6b91c8daca539cdd8d2,MarchingGiant,-0.0015,False,roi_copy<=0;t<2.0;hold<1h;entries>=0.90;drawdown;unstable_halves,1523,921,919,2,116.0,0.1,-0.0082,0.0142,-0.65,0.841,-0.0104,-0.0094,-0.0265,0.0101,0.0755,17.11,4.0,7,0.96,0.013,0.041,0.949,146024,0.507,0.003,0.367,0.0,0.027,0.163,-0.0069,0.006,-0.0097,False,Sports,"Sports / Tennis / price=0.50-0.70 (n=37, roi=+0.08) | Crypto / price=0.70-0.90 (n=52, roi=+0.03) | Crypto / Up/Down short / price=0.70-0.90 (n=52, roi=+0.03)",
0x4ebc2722adc772bde8680792d0a6fdf15499a33d,aaaa298,-0.0016,False,t<2.0;concurrency_p95>8;both_sides;drawdown;unstable_halves;history<90d,10500,779,774,4,14.1,0.0,0.0036,-0.1191,0.08,0.503,0.004,-0.2246,0.0256,-0.0183,-0.0449,18.45,18.0,30,1.77,0.928,0.0,0.904,150783,0.022,0.031,0.008,0.0,0.021,0.0,0.0232,-0.0009,0.7354,True,Esports,"Esports / Esports / pre (n=67, roi=+0.19) | Esports / price=0.50-0.70 (n=227, roi=+0.08) | Esports / Esports / price=0.50-0.70 (n=227, roi=+0.08)",
0xabe0fa58c2c1e363d915c51fdaa322054eee5adb,BETSANGANOU,-0.0016,False,t<2.0;both_sides;drawdown;unstable_halves,2994,1493,1489,4,226.1,0.3,0.0044,-0.0393,0.24,0.546,0.0284,-0.0023,-0.01,0.0189,0.0138,31.14,8.0,12,2.31,0.115,0.001,0.722,377840,0.07,0.015,0.036,0.001,0.031,0.118,0.0177,-0.0303,0.0267,False,Sports,"Sports / Tennis / pre (n=99, roi=+0.12) | Sports / Tennis / price=0.10-0.30 (n=21, roi=+0.24) | Crypto / price=0.10-0.30 (n=26, roi=+0.18)",
0x6600984f97a9f0f896ac6a9fd8a65990ff10d5fd,.Luffy,-0.0016,False,t<2.0;concurrency_p95>8;drawdown;unstable_halves,895,855,852,3,218.5,0.1,0.031,-0.0106,0.92,0.552,0.0356,0.0311,0.094,-0.032,-0.046,22.93,14.0,22,3.93,0.012,0.001,0.365,266404,0.005,0.001,0.0,0.0,0.014,0.015,0.0185,-0.2414,0.1161,False,Sports,"Sports / Soccer / price=0.30-0.50 (n=115, roi=+0.23) | Sports / Soccer / pre (n=246, roi=+0.15) | Sports / Soccer (n=343, roi=+0.11)","Sports / Soccer / price=0.30-0.50 (n=115, roi=+0.23) | Sports / Soccer / pre (n=246, roi=+0.15) | Sports / Soccer (n=343, roi=+0.11) | Sports / Soccer / FIFA World Cup (n=82, roi=+0.22) | Esports / price=0.70-0.90 (n=33, roi=+0.20) | Esports / Esports / price=0.70-0.90 (n=33, roi=+0.20)"
0x2a4256efdbe24bc88089eab757e39ed29b0ea952,hrendex,-0.0017,False,t<2.0;concurrency_p95>8;drawdown;unstable_halves;history<90d,2091,1398,1353,44,38.6,0.0,0.0086,-0.02,0.5,0.522,0.026,0.0095,0.0372,-0.0201,-0.0575,19.09,53.0,58,2.54,0.05,0.0,0.658,375466,0.139,0.007,0.019,0.0,0.015,0.001,0.0179,-0.0386,-0.0237,False,Sports,"Sports / Soccer / La Liga 2025 (n=50, roi=+0.15) | Sports / price=0.10-0.30 (n=39, roi=+0.13) | Sports / Soccer (n=333, roi=+0.04)",
0x3c3389bdd398e1a89e4c30337d2c9192497f8ad6,Roboocop,-0.0017,False,t<2.0;concurrency_p95>8;both_sides;drawdown;unstable_halves,1919,840,835,5,348.0,0.0,0.0124,-0.0186,0.54,0.584,-0.0162,-0.0053,-0.0026,0.0273,0.1386,13.53,25.0,32,2.81,0.132,0.0,0.751,568752,0.093,0.023,0.075,0.005,0.152,0.098,-0.0015,0.0446,0.0165,False,Sports,"Politics / Geopolitics (n=21, roi=+0.23) | Politics (n=96, roi=+0.09) | Politics / Geopolitics / where US-Iran meeting (n=10, roi=+0.27)",
0x80e13e563883a1a76314f401821dadc112af47a8,heyheyhey-,-0.0017,False,t<2.0;concurrency_p95>8;low_liquidity;drawdown;unstable_halves,5229,2973,2967,6,217.4,0.3,0.0097,-0.0116,0.89,0.777,0.0094,0.003,-0.008,0.0273,0.03,45.25,77.0,106,12.5,0.013,0.0,0.987,9535,0.464,0.013,0.137,0.001,0.021,0.0,0.0085,0.0007,0.0879,False,Sports,"Sports / price=0.10-0.30 (n=74, roi=+0.44) | Sports / Other sport / price=0.10-0.30 (n=74, roi=+0.44) | Sports / Other sport / Paris Daily Weather (n=199, roi=+0.11)","Sports / price=0.10-0.30 (n=74, roi=+0.44) | Sports / Other sport / price=0.10-0.30 (n=74, roi=+0.44) | Sports / Other sport / Tokyo Daily Weather (n=149, roi=+0.07)"
0xf6ced7761deb6c5e48a2fdbf637150dda8eb3f1d,Mbappeenjoyer67,-0.0017,False,t<2.0;concurrency_p95>8;both_sides;drawdown;unstable_halves;history<90d,2757,1130,1094,36,64.1,0.1,0.0061,-0.0349,0.3,0.475,-0.0045,-0.0228,0.0281,-0.0159,-0.1011,22.17,38.0,43,2.97,0.102,0.0,0.904,182445,0.035,0.006,0.043,0.0,0.061,0.039,0.0031,0.0187,0.0421,False,Esports,"Esports / price=0.10-0.30 (n=44, roi=+0.21) | Esports / Esports / price=0.10-0.30 (n=44, roi=+0.21) | Esports / Esports / type=moneyline (n=267, roi=+0.08)","Esports / Esports / type=moneyline (n=267, roi=+0.08)"
0xf0b3fee1bb052e25a73cd91cb23ce41c72a2145d,nick10s,-0.0018,False,t<2.0;concurrency_p95>8;drawdown;unstable_halves,4279,2530,2200,330,91.2,0.0,0.0028,-0.0818,0.13,0.487,-0.0177,-0.0077,-0.0103,0.0159,-0.169,46.24,331.0,338,3.19,0.065,0.0,0.36,295452,0.001,0.005,0.001,0.003,0.004,0.0,-0.0084,0.0157,-0.0466,False,Sports,"Other / ? (n=91, roi=+0.24) | Other / ? / ? (n=91, roi=+0.24) | Other / ? / type=binary (n=91, roi=+0.24)","Other / ? (n=91, roi=+0.24) | Other / ? / ? (n=91, roi=+0.24) | Other / ? / type=binary (n=91, roi=+0.24) | Other (n=92, roi=+0.23)"
0x97c7f0c750f0b2f3faf92e26bacf431b114d41ef,0x97c7F0C750F0B2f3FaF92E26bacf431B114d41eF-1788165346612,-0.0018,False,t<2.0;concurrency_p95>8;both_sides;drawdown;unstable_halves;history<90d,3738,1268,1251,12,23.0,0.0,0.0041,-0.074,0.15,0.583,0.0041,-0.0353,-0.0255,0.0335,-0.007,32.22,27.0,41,2.25,0.282,0.0,0.99,207421,0.026,0.01,0.002,0.0,0.035,0.0,0.0108,,0.0767,False,Sports,"Sports / price=0.10-0.30 (n=74, roi=+0.26) | Sports / price=0.50-0.70 (n=273, roi=+0.08) | Sports / Soccer / price=0.10-0.30 (n=40, roi=+0.18)",
